den;mes;hod;tep;rv;nap;td;avl;glb;dif;insol;rychvetru;smervetru;tlakvzduchu;
30;7;5;19.5;77.5;17.6;15.5;0.01303;11;11;0;0;000;986.3;
30;7;6;20.1;78.3;18.4;16.2;0.0136;97.3;76;21.3;1.7;230;987.1;
30;7;7;20.4;77.5;18.6;16.4;0.01373;176.6;151;25.6;3.5;240;987.9;
30;7;8;22;71.2;18.8;16.6;0.0138;265.9;193;72.9;4.3;230;987.2;
30;7;9;23.4;65.6;18.9;16.7;0.01381;565.9;102;463.9;2.1;260;987.8;
30;7;10;23.5;62.1;18;15.9;0.01315;515.7;290;225.7;1.3;250;988;
30;7;11;26;55.7;18.7;16.6;0.01354;549.8;330;219.8;2.6;240;987.8;
30;7;12;27.2;49.3;17.8;15.8;0.01284;681.3;233;448.3;1.8;250;987.3;
30;7;13;27.7;48.2;17.9;15.9;0.01289;799.7;151;648.7;2.6;250;986.9;
30;7;14;29;40.6;16.3;14.5;0.01169;765.6;124;641.6;0;000;986.4;
30;7;15;29.2;42;17;15.2;0.01218;646.2;131;515.2;0.9;300;986.2;
30;7;16;27.9;45.2;17;15.1;0.01224;352.2;212;140.2;1;330;986.1;
30;7;17;26.6;49.1;17.1;15.2;0.01236;141.5;141;0.5;3.2;330;985.6;
30;7;18;25.3;53.4;17.2;15.3;0.01249;39.1;39;0.1;1.9;330;985.7;
30;7;19;22.6;65.3;17.9;15.8;0.01311;17.1;17;0.1;3.5;310;985.7;
30;7;20;20.9;71.7;17.7;15.6;0.01304;3;3;0;7.4;290;987.1;
30;7;21;16.7;88.4;16.8;14.8;0.01256;2;2;0;3.9;300;987.8;
30;7;22;16.9;90.1;17.3;15.3;0.01292;0;0;0;2.7;260;988.5;
30;7;23;15.3;90.8;15.8;13.8;0.01187;0;0;0;1;250;989.2;
31;7;0;15.3;92;16;14;0.01202;0;0;0;0;000;987.7;
31;7;1;15.3;92.5;16.1;14.1;0.01209;0;0;0;1.5;230;988.2;
31;7;2;15.4;92.6;16.2;14.2;0.01216;0;0;0;0.7;220;988.4;
