hodina;relativní odbìr
629;0.40518
630;0.35684
631;0.32995
632;0.3391
633;0.33531
634;0.32264
635;0.32604
636;0.36156
637;0.49776
638;0.80468
639;0.64046
640;0.51413
641;0.44716
642;0.45997
643;0.47669
644;0.48407
645;0.43121
646;0.42463
647;0.36403
648;0.30611
649;0.62064
650;0.90001
651;0.61212
652;0.48275
653;0.42928
654;0.39535
655;0.34651
656;0.32776
657;0.34992
658;0.33226
659;0.34569
660;0.37477
661;0.51622
662;0.82057
663;0.585
664;0.50544
665;0.42553
666;0.46475
667;0.48421
668;0.47786
669;0.44929
670;0.39889
671;0.37121
672;0.33341
673;0.45565
674;0.83794
675;0.66623
676;0.5129
677;0.44487
678;0.42145
679;0.34017
680;0.34659
681;0.35884
682;0.35842
683;0.3648
684;0.37163
685;0.53549
686;0.93018
687;0.67167
688;0.55555
689;0.41796
690;0.45266
691;0.46741
692;0.45836
693;0.4253
694;0.39816
695;0.37623
696;0.33785
697;0.3117
698;0.53977
699;0.83754
700;0.71489
701;0.56271
702;0.46883
703;0.38634
704;0.30179
705;0.35127
706;0.38556
707;0.3981
708;0.46874
709;0.55385
710;0.92619
711;0.69642
712;0.59555
713;0.46329
714;0.48052
715;0.48217
716;0.45203
717;0.40855
718;0.39595
719;0.3698
720;0.34661
721;0.30609
722;0.31107
723;0.65625
724;0.82558
725;0.62128
726;0.49458
727;0.46278
728;0.40873
729;0.36045
730;0.41647
731;0.47925
732;0.51125
733;0.48773
734;0.71787
735;0.92085
736;0.78227
737;0.61101
738;0.48193
739;0.46271
740;0.4914
741;0.45884
742;0.41676
743;0.3899
744;0.34794
745;0.59359
746;0.78668
747;0.57373
748;0.48345
749;0.40244
750;0.34763
751;0.3271
752;0.33076
753;0.32443
754;0.31795
755;0.3366
756;0.41908
757;0.49091
758;0.83918
759;0.6502
760;0.51397
761;0.42212
762;0.45828
763;0.49181
764;0.44223
765;0.43134
766;0.40293
767;0.36461
768;0.32225
769;0.75664
770;0.81082
771;0.60375
772;0.47087
773;0.40804
774;0.31862
775;0.31992
776;0.33437
777;0.33738
778;0.36457
779;0.34177
780;0.76323
781;0.66257
782;0.55606
783;0.39768
784;0.33931
785;0.36638
786;0.4432
787;0.52287
788;0.48062
789;0.42418
790;0.408
791;0.35122
792;0.31502
793;0.75431
794;0.80626
795;0.63646
796;0.49488
797;0.39979
798;0.31866
799;0.31224
800;0.33489
801;0.32843
802;0.34101
803;0.33855
804;0.71963
805;0.73536
806;0.54364
807;0.40117
808;0.37867
809;0.35557
810;0.42785
811;0.48318
812;0.48022
813;0.43796
814;0.37871
815;0.33613
816;0.30189
817;0.75948
818;0.82919
819;0.594
820;0.51217
821;0.4136
822;0.32973
823;0.32032
824;0.33425
825;0.34939
826;0.33438
827;0.32769
828;0.71298
829;0.70382
830;0.54935
831;0.42375
832;0.36931
833;0.38032
834;0.42555
835;0.43603
836;0.43197
837;0.44369
838;0.41641
839;0.35956
840;0.30306
841;0.29866
842;0.91235
843;0.73265
844;0.53225
845;0.44195
846;0.43323
847;0.32158
848;0.32184
849;0.3129
850;0.33797
851;0.33384
852;0.35075
853;0.58593
854;0.62659
855;0.71987
856;0.54662
857;0.44093
858;0.39127
859;0.46414
860;0.45845
861;0.41767
862;0.37376
863;0.34173
864;0.30487
865;0.31208
866;0.86533
867;0.70086
868;0.57208
869;0.4779
870;0.42869
871;0.28723
872;0.30756
873;0.37673
874;0.42189
875;0.41948
876;0.45065
877;0.55679
878;0.94654
879;0.70969
880;0.60962
881;0.43432
882;0.44143
883;0.47375
884;0.42444
885;0.4026
886;0.3882
887;0.36946
888;0.34091
889;0.30327
890;0.36143
891;0.443
892;0.78721
893;0.63994
894;0.51454
895;0.44695
896;0.45915
897;0.36316
898;0.41545
899;0.45535
900;0.49105
901;0.50896
902;0.46374
903;0.90674
904;0.80856
905;0.7228
906;0.54194
907;0.49766
908;0.47766
909;0.46055
910;0.40701
911;0.34698
912;0.31239
913;0.73459
914;0.76631
915;0.54743
916;0.49251
917;0.41185
918;0.34414
919;0.34108
920;0.35004
921;0.35348
922;0.37126
923;0.38147
924;0.77242
925;0.72738
926;0.51809
927;0.42247
928;0.41782
929;0.44522
930;0.46931
931;0.53944
932;0.51036
933;0.44036
934;0.38659
935;0.35411
936;0.30812
937;0.72209
938;0.80544
939;0.61037
940;0.47556
941;0.42035
942;0.32771
943;0.34592
944;0.33329
945;0.33472
946;0.36323
947;0.37071
948;0.76474
949;0.7112
950;0.55157
951;0.41158
952;0.37139
953;0.36255
954;0.40402
955;0.51385
956;0.47126
957;0.43362
958;0.38859
959;0.33599
960;0.30824
961;0.74907
962;0.80475
963;0.57371
964;0.48077
965;0.39581
966;0.3321
967;0.33729
968;0.34612
969;0.3669
970;0.34793
971;0.33234
972;0.76446
973;0.70897
974;0.53684
975;0.38261
976;0.35647
977;0.39085
978;0.49322
979;0.52303
980;0.47133
981;0.43742
982;0.38992
983;0.35075
984;0.32501
985;0.75201
986;0.79
987;0.57894
988;0.49935
989;0.40377
990;0.32437
991;0.32517
992;0.3225
993;0.33873
994;0.34763
995;0.34292
996;0.75453
997;0.7225
998;0.56753
999;0.43839
1000;0.37106
1001;0.4056
1002;0.45526
1003;0.50757
1004;0.43542
1005;0.41604
1006;0.37992
1007;0.33546
1008;0.3084
1009;0.31905
1010;0.90669
1011;0.74932
1012;0.52295
1013;0.45702
1014;0.41894
1015;0.33895
1016;0.345
1017;0.34531
1018;0.3535
1019;0.33692
1020;0.34223
1021;0.58416
1022;0.62953
1023;0.75031
1024;0.49622
1025;0.4843
1026;0.44774
1027;0.47934
1028;0.40417
1029;0.39142
1030;0.40844
1031;0.33494
1032;0.3065
1033;0.31917
1034;0.83789
1035;0.64287
1036;0.47766
1037;0.43777
1038;0.39339
1039;0.31571
1040;0.35702
1041;0.39651
1042;0.4401
1043;0.43651
1044;0.4922
1045;0.64357
1046;0.95853
1047;0.76811
1048;0.54794
1049;0.44235
1050;0.42236
1051;0.42842
1052;0.45182
1053;0.40815
1054;0.37416
1055;0.35844
1056;0.33771
1057;0.29923
1058;0.38114
1059;0.43832
1060;0.79613
1061;0.67954
1062;0.56096
1063;0.45176
1064;0.41906
1065;0.36944
1066;0.42802
1067;0.48337
1068;0.54594
1069;0.51034
1070;0.48171
1071;0.88994
1072;0.82746
1073;0.64484
1074;0.47966
1075;0.49564
1076;0.47449
1077;0.42264
1078;0.38345
1079;0.33756
1080;0.31484
1081;0.74378
1082;0.72581
1083;0.59049
1084;0.48535
1085;0.42323
1086;0.33835
1087;0.33081
1088;0.33605
1089;0.32121
1090;0.34019
1091;0.34621
1092;0.75731
1093;0.66314
1094;0.51431
1095;0.40412
1096;0.36367
1097;0.41814
1098;0.4649
1099;0.51093
1100;0.53353
1101;0.44808
1102;0.39442
1103;0.34369
1104;0.31336
1105;0.74003
1106;0.82112
1107;0.61323
1108;0.49391
1109;0.41718
1110;0.33161
1111;0.33595
1112;0.3334
1113;0.34598
1114;0.36342
1115;0.38073
1116;0.76246
1117;0.71449
1118;0.50657
1119;0.39354
1120;0.3708
1121;0.41546
1122;0.49427
1123;0.47146
1124;0.43998
1125;0.44809
1126;0.41287
1127;0.3589
1128;0.31636
1129;0.73563
1130;0.79643
1131;0.55233
